timestamp,Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Relative Humidity [2 m],Basel Relative Humidity [2 m],Basel Mean Sea Level Pressure [MSL],Basel Mean Sea Level Pressure [MSL],Basel Mean Sea Level Pressure [MSL],Basel Precipitation Total,Basel Snowfall Amount,Basel Cloud Cover Total,Basel Cloud Cover High [high cld lay],Basel Cloud Cover Medium [mid cld lay],Basel Cloud Cover Low [low cld lay],Basel Sunshine Duration,Basel Shortwave Radiation,Basel Direct Shortwave Radiation,Basel Diffuse Shortwave Radiation,Basel Wind Gust,Basel Wind Gust,Basel Wind Gust,Basel Wind Speed [10 m],Basel Wind Speed [10 m],Basel Wind Speed [10 m],Basel Wind Direction Dominant [10 m],Basel Wind Speed [80 m],Basel Wind Speed [80 m],Basel Wind Speed [80 m],Basel Wind Direction Dominant [80 m]
20080327T0000,5.5605288,9.3005295,7.1559463,57,87,71.75,999.2,1007.9,1002.0251,2.5,0,97.333336,20.541666,93.208336,68.375,36.38298,4053.9502,2694.4966,1359.4539,7.5599995,37.44,25.349997,6.193674,25.862436,15.978562,255.17154,8.854829,30.068083,21.090136,256.2906
20080328T0000,1.1405287,13.220529,7.1717772,38,89,65.958336,1008.6,1013.8,1012.075,0,0,19.541666,0,10.666667,14.583333,606.9472,5634.5903,3473.4307,2161.1594,3.6,38.88,10.829999,1.8,16.904673,8.078274,181.71835,2.6208394,22.545315,10.846055,201.87013
20080329T0000,5.3805285,13.980529,9.766779,50,85,66.5,1013.4,1022.9,1019.875,0.4,0,40.916668,1.625,15.541667,30.833334,644.83936,5665.7407,3493.685,2172.0547,1.4399999,56.88,25.485003,2.1897945,29.934166,14.114282,263.47095,2.2768397,38.986523,18.151955,260.58707
20080330T0000,0.44052866,20.740528,10.573863,31,95,66.625,1007.7,1019,1012.5041,0,0,40.662502,30.708334,34.333332,18.916666,478.14896,5696.8896,3524.2664,2172.6235,6.8399997,46.8,16.184998,6.6185193,23.039999,14.16495,139.45642,7.289444,35.50155,21.948366,142.4558
20080331T0000,7.3305287,11.860529,9.650529,59,83,71,1012.2,1021.4,1016.9375,0.1,0,91.666664,35.625,71.875,87.208336,9.064183,3139.0298,1683.872,1455.1581,2.52,45,16.380001,1.8,19.881649,9.025268,274.87927,2.9024127,26.042212,11.187335,276.06036
20080401T0000,6.9205284,15.740529,10.945947,54,82,68.166664,1021.5,1024.8,1023.00415,0,0,62.295834,25.958334,30.916666,53.041668,437.4548,5464.6,3439.9827,2024.617,1.08,28.8,8.714999,1.4399999,15.137133,6.4720154,261.1871,1.1384199,23.762726,8.49498,271.21652
20080402T0000,7.2005286,12.110529,9.84178,62,90,77.625,1022.3,1024.3,1023.35425,0.1,0,77.2,71.541664,75.833336,43.083332,139.45908,3082.07,1473.622,1608.4479,11.5199995,46.079998,36.855,9.3876505,29.749592,21.74672,278.22675,20.431387,35.364388,29.111986,279.22546
20080403T0000,4.7505283,9.510529,7.2213616,62,94,76.75,1022.7,1027,1024.2001,0,0,57.083332,7.1666665,3.7083333,56.291668,367.77094,2981.4998,1360.2931,1621.2069,6.4799995,30.960001,18.165,6.379216,21.261345,13.575619,320.43082,7.8954163,26.183659,19.059107,324.51254
20080404T0000,3.3905284,11.460529,7.1338615,61,96,78.25,1022.7,1030,1026.6749,0,0,45.041668,1.2916666,1.5,43.541668,479.89413,5202.05,3439.2224,1762.8275,4.32,13.679999,7.785,2.968636,12.979984,6.6755424,334.4742,0.35999998,14.081478,7.847896,344.0546
20080405T0000,1.6105287,12.830529,8.53928,59,93,73.416664,1005.9,1022.6,1014.85425,2.6000001,0,66.708336,4.5833335,38.125,61.916668,127.62286,2940.56,1207.3053,1733.2545,6.4799995,38.16,18.84,4.0249224,29.539747,14.690414,256.35406,2.968636,39.732323,16.465015,260.3812
20080406T0000,4.290529,8.450529,6.265112,53,95,75.5,1000.1,1006.6,1003.82495,2.6999998,0,65.75,0.375,14.625,65.75,471.79144,3220.91,1435.9362,1784.9736,8.64,32.039997,18.824999,7.5599995,26.052162,13.627429,277.83484,8.311245,32.409996,15.496367,279.6164
20080407T0000,-1.0694714,6.6205287,3.2221956,46,87,64,1000.1,1008.5,1005.14166,1.9,1.3299999,50.95,0.6666667,25,48.916668,420.61417,4054.8396,2097.42,1957.42,1.08,62.639996,41.655003,0.8049845,47.70645,28.0167,255.92438,4.1046314,54.777996,34.37611,256.68774
20080408T0000,-1.5394714,12.770529,5.5692787,46,86,67.166664,1000.3,1008.6,1003.86676,0,0,69.770836,8.5,58.666668,56.541668,76.63032,5674.6396,3605.455,2069.1848,4.32,28.8,14.099998,2.0991426,21.67487,10.450813,138.28526,1.08,26.486313,15.098423,142.93959
20080409T0000,4.6505284,13.190529,9.027195,68,96,84.291664,992.9,1001.1,996.9666,5.5,0,93.375,65.791664,87.666664,80.166664,41.48936,1779.9999,673.8206,1106.1794,1.08,45,15.284999,1.0182338,17.84816,10.643968,126.75167,1.9386592,23.979893,14.890508,137.80028
20080410T0000,6.290529,12.0505295,9.872612,76,97,92.083336,994,997.4,996.2583,24.2,0,93.458336,62.291668,86.416664,89.291664,0,1619.7999,181.08247,1438.7174,2.16,37.44,7.1699996,1.484318,13.202726,5.5961547,112.981,0.71999997,22.392464,9.014996,120.19162
20080411T0000,7.1605287,13.220529,9.884695,79,97,87.958336,995.6,1007.3,998.29584,12.400001,0,85.86667,54.833332,82.166664,75.25,124.13617,2422.58,936.06995,1486.51,2.8799999,47.519997,18.93,5.0528407,29.162222,12.891808,262.29068,6.2145634,36.48809,18.281404,238.16106
20080412T0000,4.9705286,11.970529,8.797612,57,90,72.041664,1007.7,1014.3,1010.95,0,0,48.375,13.541667,46.166668,9.625,548.9354,5806.361,3712.9558,2093.4043,2.52,25.919998,12.719998,1.9386592,21.188072,9.186169,260.87222,1.2979984,22.608458,11.720794,261.99808
20080413T0000,4.790529,15.450529,10.030529,50,85,66.041664,1011.5,1016.4,1014.29584,0,0,32.304165,2.4583333,9.416667,30.958334,635.13086,5038.2896,3193.2246,1845.0652,4.32,21.96,11.025001,1.0182338,14.618837,7.2912254,199.04445,0.35999998,17.208603,8.294736,223.88344
20080414T0000,6.290529,9.230529,8.0609455,68,88,74.75,1012.2,1018.3,1015.42084,1.6,0,91.84167,66.25,91.666664,78,18.51727,2452.8398,692.36725,1760.4728,6.8399997,43.199997,30.9,5.00128,24.130743,19.561758,267.36972,15.827721,29.179993,25.55337,266.30634
20080415T0000,4.6805286,7.9005284,6.3988624,72,91,81.416664,1018.2,1023.3,1020.06683,5.0999994,0,96.333336,0.5833333,36.25,96.333336,33.191486,3282.32,1582.3705,1699.9495,6.8399997,34.2,23.820002,3.6,24.717085,16.26361,296.16156,8.891344,28.357857,20.211086,297.1892
20080416T0000,3.6605287,9.000529,6.0671954,58,93,78.625,1014.2,1023.3,1019.1292,0.3,0,53.291668,0,0,53.291668,525.4613,4173.21,2247.9868,1925.223,0.35999998,14.4,6.2250004,0.8049845,9.47012,5.5183983,349.17377,3.2599385,16.199999,7.4011636,339.01514
20080417T0000,-0.39947134,14.100529,6.908863,49,96,73.375,998.3,1014.6,1005.81665,0,0,67.00833,29.791666,49.541668,40.375,121.276596,5713.8003,3627.9434,2085.8567,0.71999997,28.44,14.009999,0,17.873554,8.547656,48.366455,1.1384199,24.569832,10.91561,47.761307
20080418T0000,5.4105287,17.190529,11.428028,56,97,76.833336,991.3,1001,996.4416,0.1,0,81.13333,58.916668,71.5,60.083332,214.34042,5479.7295,3573.4185,1906.3119,2.16,24.119999,12.839999,1.8,14.113653,9.106027,93.65222,2.2768397,18.289274,11.522942,20.409882
20080419T0000,9.170529,15.740529,12.283028,51,90,68.625,991.7,1003.1,998.27496,0.6,0,67.916664,25.75,65.5,35.416668,304.13794,5137.9707,3167.858,1970.1119,4.32,47.88,23.625,3.319036,30.563978,14.951061,261.15988,3.319036,36.59449,19.491049,260.7011
20080420T0000,6.6405287,17.610529,12.61428,44,81,66.708336,998.4,1004.2,1002.1335,0,0,67.6375,44.541668,59.875,39.833332,184.92624,5112.1597,3070.1143,2042.0455,5.04,27,14.31,1.2979984,21.24,10.629631,84.68844,6.6087217,24.48,17.417297,102.138275
20080421T0000,9.100529,12.330529,10.7292795,68,97,83.208336,996.6,1000.3,999.19995,9.600001,0,100,90.25,95.208336,79.166664,0,1842.2999,238.99408,1603.3059,2.52,42.12,16.875,2.4149535,20.883104,10.095596,266.3042,1.4399999,29.519999,14.259083,256.39948
20080422T0000,9.110529,13.380529,10.933029,79,91,87.083336,998.9,1011.9,1004.9458,32.3,0,100,48.25,84.291664,100,0,2045.22,430.41412,1614.8059,34.2,65.159996,45.84,16.56,38.886665,26.157427,274.0903,24.546085,49.68,33.90592,275.1668
20080423T0000,10.060529,14.690529,12.187612,71,93,84.666664,1012.1,1021.2,1017.12915,4.1,0,95.583336,3.625,34.958332,95.583336,51.531918,2788.3696,957.09656,1831.2734,3.6,30.599998,13.575,0.71999997,15.856356,8.243356,281.30994,0.8049845,23.499481,11.038562,282.50278
20080424T0000,10.630529,17.420528,13.799695,52,92,72.416664,1021.5,1027.2,1024.1666,0.4,0,57.625,0,18.25,57.625,551.41595,6731.069,4286.638,2444.432,2.8799999,22.68,14.069999,1.484318,15.937878,9.826224,274.24387,1.4399999,22.346113,12.318074,275.7467
20080425T0000,8.760529,15.890529,13.093029,59,85,71.958336,1027.6,1029.4,1028.525,0.8,0,82.291664,45.333332,43.041668,70.541664,187.65958,3923.1196,2152.9226,1770.1975,4.32,19.8,14.564999,0.71999997,14.973576,10.511117,264.99698,3.96,20.3774,15.329869,270.67477
20080426T0000,7.1905284,18.89053,13.332196,43,95,68.833336,1024,1029.2,1026.85,0,0,17.6,19.291666,11.958333,5,690.7026,7050.5796,4457.886,2592.6948,0.71999997,23.4,11.459999,1.0182338,16.56,7.7705116,95.546455,0,25.277023,10.030551,94.67416
20080427T0000,8.350529,20.39053,14.668861,57,79,67.875,1014.4,1024.9,1020.2126,0,0,25.279167,27,24.708334,0,548.83765,6777.3506,4361.1426,2416.2078,1.08,30.599998,13.889997,0,18.25026,8.826409,118.7711,0,28.185955,15.059091,118.91542
20080428T0000,9.370529,19.430529,13.430946,44,92,72.541664,1008.2,1014.7,1011.24585,2.9,0,83.683334,58.708332,68.958336,66.791664,87.40993,3751.3496,2175.5745,1575.7753,2.8799999,59.039997,18.12,3.6179552,28.512817,10.769043,266.70868,2.5455842,34.97192,14.017938,256.79303
20080429T0000,7.4205284,15.570529,11.056778,55,90,71.25,1002.1,1010.8,1007.25,0.3,0,61.708332,19.583334,35.291668,47.083332,391.91806,6817.4,4389.4756,2427.9246,3.6,42.839996,17.775002,2.9024127,20.721119,10.1667185,247.29257,1.9386592,25.420181,12.811322,241.36249
20080430T0000,5.5505285,16.240528,8.762612,59,87,76.75,999.8,1009.7,1003.825,5.9,0,63.583332,0,48.666668,57.125,107.96667,3108.77,1446.013,1662.7571,3.6,59.039997,20.204996,4.802999,38.627514,14.120507,181.82797,5.506941,47.56906,19.558994,180.8208
20080501T0000,5.6005287,15.810529,10.933864,48,80,64,1010.3,1018,1014.3374,0,0,35.625,3.625,11.833333,28.916666,537.3209,5855.3105,3674.8862,2180.4236,4.32,20.880001,10.304999,2.16,12.261158,7.130792,200.55605,2.52,21.096123,9.082134,217.83646
20080502T0000,7.7805285,18.680529,13.467196,49,88,64.5,1018.6,1023.4,1021.68335,0,0,16.695833,5.7083335,9.5,10.375,817.13086,7010.5303,4502.915,2507.615,1.08,12.599999,6.1049995,0.35999998,8.714677,4.9565263,140.9645,1.08,20.633371,5.5501018,171.86987
20080503T0000,8.110529,20.990528,15.379695,49,96,69.791664,1020.9,1025.4,1022.9541,0,0,50.425,41.166668,44.083332,14.458333,459.16772,6665.21,4377.9653,2287.2454,1.4399999,19.8,8.235,1.5273507,14.973576,6.7503333,97.29066,0.35999998,20.892412,8.601543,97.152245
20080504T0000,8.090529,21.54053,15.63178,51,96,70.375,1018,1022.5,1020.175,0,0,33.266666,12.958333,28.833334,6.0416665,426.6511,6908.18,4486.749,2421.4314,1.8,30.960001,13.109998,0.8049845,13.237039,7.279927,88.21008,3.6179552,24.609364,12.186233,95.32022
20080505T0000,8.880529,19.13053,14.982613,40,88,58.25,1019.5,1022,1020.77094,0,0,5.066667,1.5416666,0,4.6666665,885.2667,7603.27,4836.061,2767.2085,10.440001,52.56,33.720005,2.7416782,27.397867,17.026215,93.871635,6.151683,31.394394,23.71509,94.119354
20080506T0000,7.4005284,21.47053,15.017196,46,86,64.416664,1019.3,1023,1020.95013,0,0,1.5,0,0,1.5,865.14465,7403.02,4710.353,2692.6667,7.5599995,54,26.745003,1.8,19.469976,12.809503,93.96191,0.5091169,27.475807,18.188604,94.54912
20080507T0000,7.5705285,22.04053,15.126778,49,96,70.833336,1017.3,1022.7,1020.1999,0,0,19.375,0,0,19.375,671.95465,7027.4404,4574.1377,2453.3025,5.7599998,20.880001,11.100001,2.5455842,13.849476,7.157293,86.5558,1.8,18.947083,8.950217,89.89966
20080508T0000,5.6705284,23.020529,15.500112,47,100,72.083336,1014.5,1020.7,1017.5999,0,0,5.25,0,0,5.25,873.1397,7626.4097,4856.9165,2769.4934,5.3999996,19.8,9.179997,3.6,6.9899354,5.4894505,86.217354,2.16,18.0036,6.3231926,93.85988
20080509T0000,7.6305285,24.15053,16.865114,42,100,68.708336,1011.7,1018.1,1014.31256,0,0,6.620833,12.625,0,3.6666667,848.0697,7553.4297,4811.6997,2741.7305,5.3999996,27.359999,10.739999,4.452954,14.118243,8.189078,91.566284,4.6938252,28.017622,11.738918,96.867226
20080510T0000,11.380529,24.250528,17.400946,46,83,67.083336,1011.6,1015.8,1013.80426,0,0,3.9958334,10.541667,0,0.8333333,884.7596,7593.48,4841.229,2752.2512,9.72,43.199997,20.265,6.87779,23.042812,11.838482,95.111084,5.8048253,27.36947,17.431837,96.859764
20080511T0000,9.5505295,21.81053,16.264694,51,92,68.083336,1013.5,1016.5,1015.01666,0,0,29.583334,1.25,22.791666,20.208334,592.6439,6228.2197,3828.5085,2399.7117,1.4399999,42.48,10.65,1.5273507,11.792404,6.2028623,138.11507,1.08,15.484185,8.366107,142.57468
20080512T0000,11.170529,22.38053,17.00011,45,78,61.5,1013.5,1017.3,1015.32916,0,0,8.825,2.5416667,7.25,3.125,858.0996,7453.7495,4786.8667,2666.8833,1.8,12.959999,7.1999993,1.835647,8.587338,5.3210244,88.673935,1.9386592,9.255571,5.629436,81.7286
20080513T0000,11.590529,22.64053,17.437613,47,81,64.375,1011.6,1015.2,1013.46246,0,0,1.25,0,0,1.25,888.0177,7581.02,4852.5303,2728.4895,0.71999997,8.28,4.515,0.35999998,7.2805495,3.1970809,47.121094,0.35999998,12.738099,3.9287853,71.9061
20080514T0000,8.170529,24.670528,18.440947,41,94,65.791664,1011,1015.3,1012.96246,0.6,0,33.416668,26.791666,33.416668,31.458334,543.32697,6254.0303,3923.2166,2330.8135,2.16,11.879999,6.5400004,0,7.9526596,3.796134,212.19574,0.35999998,13.5515,5.4694343,223.7492
20080515T0000,14.3005295,20.000528,17.161362,60,100,76,1009.7,1012.3,1011.25824,0.2,0,87.458336,52.875,83.041664,55.125,58.035465,4751.7104,2532.6938,2219.0156,1.8,20.16,9.614999,2.4149535,19.353138,8.572997,262.31732,1.4399999,20.275385,9.893524,259.48312
20080516T0000,13.570529,20.72053,17.385527,58,79,68.083336,1007.2,1011.8,1009.57086,0.1,0,69.70417,22.5,34.75,53.083332,364.2766,6468.519,4193.343,2275.177,1.08,20.519999,8.250001,1.08,9.72,5.033793,247.10016,0.71999997,19.376562,6.0384173,253.16833
20080517T0000,11.820529,17.350529,15.44886,68,91,78.666664,1006.4,1008.3,1007.40424,0.4,0,78.65417,52.583332,71.333336,64.083336,127.37495,4117.14,1945.6619,2171.478,2.52,25.56,10.3949995,2.0991426,20.073025,8.377598,266.42368,1.9386592,24.162947,8.999566,270
20080518T0000,11.980529,15.860529,13.931362,71,96,82.625,1006.8,1009.5,1007.5833,1.7,0,96.166664,50.166668,85.583336,81.541664,47.23404,2892.4998,574.6317,2317.8682,1.08,17.64,10.7699995,1.9386592,15.141414,9.046573,325.26514,1.08,18,10.351361,328.57043
20080519T0000,10.0505295,17.330528,13.844696,71,98,87.125,1007.6,1009.7,1008.8916,1.6000001,0,86.333336,6.8333335,21.75,84.666664,179.99998,2596.1296,639.4872,1956.6427,10.440001,25.56,16.469997,5.3999996,15.530151,9.721527,18.906052,6.924738,18.335276,11.998699,12.752563
20080520T0000,8.870529,17.770529,14.125945,52,95,71.791664,1007.3,1012,1008.89575,0,0,74.40417,30.291666,16.541666,74.166664,177.00356,4769.5103,2222.364,2547.1455,13.32,38.16,24.225,8.714677,24.162947,15.401162,62.503395,9.422101,31.293089,19.649906,63.958168
20080521T0000,6.3705287,16.030529,12.003445,62,95,76.708336,1010.8,1013.6,1012.125,0,0,93.47083,9.625,9.625,91.75,0,4255.98,1731.5198,2524.4602,1.4399999,31.319998,11.430001,0,14.4,7.958727,83.315025,1.5273507,23.166218,10.450664,84.97256
20080522T0000,7.3805285,17.95053,13.589279,63,91,76.291664,1012.7,1014.6,1013.36664,0,0,55.69583,5.7083335,10.833333,53,452.06595,6949.1196,4692.6807,2256.439,1.8,18.359999,5.6849995,1.1384199,7.771331,4.0856357,40.04454,1.08,20.240196,6.1342034,55.256805
20080523T0000,9.250529,20.57053,15.958444,53,97,70.333336,1010.3,1015.9,1012.84174,0,0,37.933334,3.7916667,4.2916665,34.083332,567.2922,7207.2207,4706.067,2501.153,2.16,18.72,9.21,0,7.9036193,3.8033583,74.50801,0,11.119281,4.367919,65.26049
20080524T0000,9.880529,20.510529,15.160527,69,100,87.958336,1008.6,1012.4,1010.5376,3.1000001,0,81.291664,73.375,75.666664,81.291664,1.9148934,3568.9,1553.4589,2015.441,5.3999996,15.119999,9.8099985,1.08,7.7043357,4.838499,65.641075,1.0182338,14.689589,6.338615,69.64166
20080525T0000,13.640529,23.930529,19.017614,56,100,77.416664,1009.7,1012.8,1010.82086,0,0,72.541664,61.416668,61.666668,36.708332,247.65956,6747.09,4405.7783,2341.3115,2.16,25.56,12.18,1.484318,16.179985,7.1613803,69.9439,4.0249224,19.48661,10.791755,77.10432
20080526T0000,13.560529,27.180529,19.87803,46,95,73,1007,1011.4,1009.6208,0.4,0,76.2125,63.625,74.75,18.375,327.383,5273.25,2972.145,2301.1042,1.4399999,26.64,13.815,3.7585104,21.129885,10.82994,105.16288,3.219938,32.217484,16.324251,110.13088
20080527T0000,15.340529,29.23053,22.34011,42,94,64.541664,1004.8,1011.2,1008.17505,0,0,80.85,78.958336,78.333336,0.45833334,199.94893,6884.1494,4647.551,2236.599,0.71999997,38.88,17.699999,1.1384199,21.915693,11.670955,106.615036,0.71999997,32.587456,18.932024,111.976036
20080528T0000,13.810529,23.940529,19.72303,59,96,74.208336,1006.6,1013.2,1010.60834,0,0,35.141666,35.708332,10.583333,18.375,638.63837,7854.25,5075.7095,2778.5408,4.32,34.92,17.925,3.4152596,21.533897,12.480962,311.3827,4.802999,30.05515,18.450504,321.8235
20080529T0000,15.980529,23.73053,19.063446,68,97,83.666664,1007.6,1013,1010.03754,0.5,0,91.48334,91.208336,80.125,30.208334,7.6595736,4488.2695,2041.6405,2446.6292,1.08,34.2,10.919999,1.1384199,27.038372,8.553021,257.40228,1.2979984,31.810638,10.762059,257.0961
20080530T0000,16.12053,21.79053,18.540527,70,92,81.916664,1007.2,1013.9,1010.1707,0.5,0,76.291664,47.75,66.416664,54.416668,278.93616,4613.7603,2382.4797,2231.2805,4.32,34.92,17.504997,4.896529,24.975283,11.723819,264.67776,4.1046314,27.155552,15.480489,269.01117
20080531T0000,13.760529,20.580528,17.45928,67,95,80.291664,1013.8,1016.4,1014.79584,0.3,0,58.295834,11.291667,41.041668,34,146.56915,4666.2695,2240.1187,2426.1514,1.8,17.28,7.1699986,1.8,11.570515,5.9779453,252.57013,2.5455842,14.336861,7.1286335,266.9872
20080601T0000,14.180529,25.56053,19.934278,48,94,70.541664,1009.7,1016.6,1013.8957,0,0,35.554165,44.375,28.875,1.6666666,540.2511,7328.26,4875.878,2452.3816,1.4399999,26.64,10.11,1.4399999,17.313717,7.6193995,95.400566,4.0249224,23.042812,9.901999,96.67149
20080602T0000,15.840529,23.430529,19.373028,48,97,74.291664,1010.2,1013.9,1011.8208,0,0,66.762505,23.791666,40.083332,43.25,281.89612,5415.65,3126.98,2288.6702,2.16,39.239998,16.365,0.5091169,27.117346,11.41909,275.10217,3.6,32.49785,15.155774,270.6857
20080603T0000,13.380529,20.910528,17.39678,62,89,74.291664,1014.1,1016.8,1015.16656,0.1,0,50.745834,8.958333,22.958334,44.666668,554.4423,6088.4907,3718.2625,2370.2268,5.3999996,26.28,15.839999,3.6179552,15.124284,9.65527,266.22357,5.1544156,19.45333,13.196606,268.9403
20080604T0000,13.340529,18.64053,16.149279,69,92,80.083336,1012.8,1017.2,1015.0833,1.3000001,0,90.666664,41.083332,74.291664,75.458336,102.127655,4218.6,1617.3956,2601.2046,11.5199995,28.08,19.230001,7.7043357,20.870687,12.942134,294.1142,11.090103,22.450264,17.650902,295.76935
20080605T0000,14.220529,16.81053,15.770528,87,98,92.291664,1010.6,1013.4,1011.7459,3.3999999,0,100,33.958332,56.208332,100,0,1267.36,68.68362,1198.6764,3.2399998,25.56,9.195001,2.7416782,12.620554,6.4630303,279.64264,3.2599385,20.268991,7.977894,289.1497
20080606T0000,13.450529,17.73053,15.925115,84,95,89.25,1009.7,1013.3,1011.1043,3.9,0,100,30.75,91.25,100,0,2894.2798,759.4045,2134.8752,1.4399999,38.519997,16.229998,1.1384199,21.046917,9.809229,258.1207,0.35999998,27.607563,12.577091,257.17395
20080607T0000,11.780529,17.780529,14.447196,71,89,82.25,1013.5,1015.6,1014.53326,3.2,0,94.583336,22.166666,57.166668,92.666664,75.31915,4409.95,2104.1873,2305.7627,5.7599998,42.48,21.314999,4.1046314,20.948164,13.124325,269.78568,7.5685663,27.553526,16.339396,271.01135
20080608T0000,13.430529,19.170528,16.204697,75,97,88.083336,1013.9,1018.7,1016.6958,2,0,91.458336,0,21.583334,77.666664,43.32464,2572.1,383.39865,2188.7017,3.96,21.599998,11.595,1.4399999,11.212135,5.5743155,22.983643,1.4399999,11.988594,6.247038,28.322037
20080609T0000,11.8005295,21.910528,17.460112,59,99,79.458336,1017.9,1019.5,1018.8584,0,0,44.375,0,14.125,36.875,667.32446,5353.35,2769.7202,2583.6296,2.8799999,15.4800005,7.664999,1.484318,11.177405,4.439638,80.53768,0.5091169,15.111424,6.1302533,82.95668
20080610T0000,13.610529,23.160528,19.300531,61,97,75.916664,1018.2,1020.3,1019.35004,0.3,0,65.333336,2.5,46.083332,42.208332,297.7197,5180.69,2869.1753,2311.5144,1.08,5.7599998,3.6749995,0.71999997,4.3349743,2.564565,357.2298,0.5091169,8.891344,3.5611908,28.610443
20080611T0000,14.490529,19.010529,17.255114,78,100,85.791664,1015.2,1019.2,1017.2666,1.6000001,0,60.666668,2.0833333,43.875,47.708332,217.53511,2961.03,706.6722,2254.358,3.6,18.72,10.500001,3.563818,14.689589,8.189136,274.8645,3.319036,16.954432,9.641265,276.06006
20080612T0000,11.860529,20.63053,15.754696,52,94,76.041664,1008.7,1016.2,1013.075,2.6000001,0,63.629166,4,23.125,62.666668,518.8723,7200.1,4879.207,2320.8926,9.36,41.399998,20.64,6.489992,23.759998,14.152286,295.4393,7.386582,31.68818,17.90315,298.67395
20080613T0000,9.030529,15.100529,12.426778,59,91,72.458336,1011.4,1017.3,1015.72906,0.1,0,43.708332,0,4.1666665,43.708332,658.2351,6603.8003,4033.437,2570.3625,11.159999,37.44,16.335001,6.489992,21.046917,12.443223,319.1173,10.00256,29.175552,15.0884285,319.8675
20080614T0000,9.640529,17.680529,13.426362,51,85,66.333336,1015.5,1018.1,1016.87085,0,0,76.208336,19.291666,21.041666,63.5,229.53635,4886.1006,2406.21,2479.89,1.4399999,21.24,9.735001,0.71999997,11.298495,6.663443,290.39813,1.2979984,16.279802,9.562982,298.88962
20080615T0000,10.390529,14.820529,12.744281,69,93,78.041664,1009.7,1016.6,1012.8999,2.1,0,100,63.083332,84.375,90.083336,0,2722.5103,827.714,1894.7959,0.71999997,23.039999,7.7849994,1.0182338,9.36,4.352657,239.03624,0.71999997,16.563911,6.919117,256.0652
20080616T0000,10.670529,17.65053,14.17511,65,95,80.333336,1006.6,1010.7,1008.86255,0.5,0,98.291664,33.708332,98.291664,92.916664,18.510635,5701.3403,3496.978,2204.3616,2.16,16.919998,7.4699993,0.35999998,10.538843,5.667503,112.804535,0.35999998,15.7908325,6.9132824,125.09135
20080617T0000,11.500529,18.20053,14.869698,75,96,86.5,1006.4,1014.4,1010.03754,5.8999996,0,88.208336,72.708336,68.583336,85.875,135.37395,3568.8997,1502.785,2066.115,2.52,35.64,14.565,2.4149535,14.764389,8.150046,152.06741,3.5455887,24.609364,11.781209,141.27432
20080618T0000,12.420529,22.600529,17.780527,48,96,71.916664,1014.6,1018,1016.43335,0,0,36.083332,1.4166666,0,36.083332,797.0599,7955.709,5187.246,2768.464,0.35999998,29.519999,9.015,0.35999998,12.979984,5.278294,279.53165,0.71999997,19.93048,7.403122,275.2677
20080619T0000,15.030529,24.110529,19.883448,44,80,61.208332,1015.5,1018.3,1016.4707,0,0,39.712498,27.416666,30.75,10.5,469.45334,7659.34,5090.1484,2569.1912,1.4399999,29.519999,17.49,1.9386592,24.609364,12.09674,264.61584,1.8,27.086262,14.196376,265.34665
20080620T0000,15.320529,24.14053,20.017614,55,87,69.666664,1018.3,1020.7,1019.56665,0,0,36.820835,16.75,11.583333,24.208334,773.6753,7765.2505,5150.1606,2615.0894,3.6,19.8,12.285001,3.319036,16.946787,9.564294,269.16968,2.3051248,17.782688,13.085892,272.76245
20080621T0000,16.510529,27.23053,22.048027,51,91,68.875,1018.7,1021,1020.0999,0,0,1.8666667,0.6666667,0,1.6666666,936.6623,7988.639,5219.1333,2769.5073,0.35999998,9.72,4.905,0,6.924738,3.708413,217.87497,0.35999998,7.6367526,3.123378,296.1139
20080622T0000,16.06053,31.80053,25.535112,45,95,67.333336,1015.8,1020,1017.85406,1,0,9.579166,9.458333,8.375,9.416667,868.0926,8146.17,5264.1953,2881.9736,6.4799995,32.039997,15.974999,3.7064266,19.881649,9.5300255,241.61087,4.5820518,22.42427,12.057853,244.52017
